Date,Open,Close,Low,High,Volume,bais
2009/5/8,38.49,39.64,38.28,39.92,15556455,4.535864979
2009/5/11,38.75,38.43,38.07,39.08,9487208,-3.05247225
2009/5/12,38.74,38.06,37.13,39,11919731,-0.962789487
2009/5/13,36.97,36.08,35.78,37.03,13419822,-5.202312139
2009/5/14,35.87,36.07,35.38,36.78,12056630,-0.027716186
2009/5/15,36.06,35.74,35.15,36.95,14012233,-0.914887718
2009/5/18,36.53,37.78,36.11,37.82,11019244,5.707890319
2009/5/19,38.29,37.67,37.54,38.5,10544398,-0.291159344
2009/5/20,38.09,37.3,37.17,39.3,13806124,-0.982213963
2009/5/21,36.76,35.54,35.37,37.01,14110274,-4.71849866
2009/5/22,36.05,34.31,34.18,36.1,14294224,-3.460889139
2009/5/26,34.38,35,34.03,35.84,13797247,2.011075488
2009/5/27,35.5,35.05,34.85,35.59,13519246,0.142857143
2009/5/28,34.79,34.59,33.44,34.8,15120769,-1.312410842
2009/5/29,34.96,35.46,34.79,35.62,11077439,2.515177797
2009/6/1,36.37,37.55,36.35,37.73,14336881,5.893965031
2009/6/2,37.51,37.45,37.19,37.95,7734889,-0.266311585
2009/6/3,37,36.66,36.23,37.21,9236387,-2.109479306
2009/6/4,36.86,38.02,36.28,38.22,11318218,3.709765412
2009/6/5,38.52,38.47,37.34,38.76,15819817,1.183587585
2009/6/8,38.03,38.57,36.9,38.88,13726404,0.259942813
2009/6/9,38.5,38.24,37.9,38.9,10480159,-0.855587244
2009/6/10,38.74,37.62,36.93,38.75,14927679,-1.621338912
2009/6/11,37.79,37.61,37.25,38.29,10273799,-0.026581606
2009/6/12,37.47,37.73,37.02,37.77,8567660,0.319064079
2009/6/15,37.01,36.12,35.87,37.09,10458033,-4.26716141
2009/6/16,36.46,35.56,35.39,36.97,12501677,-1.550387597
2009/6/17,35.2,34.8,33.75,35.27,15381883,-2.137232846
2009/6/18,34.92,34.08,33.55,34.93,16247943,-2.068965517
2009/6/19,34.45,33.65,33.45,34.6,14487231,-1.261737089
2009/6/22,33.46,32.36,32.01,33.49,14198531,-3.833580981
2009/6/23,32.47,33,32.14,33.15,10935872,1.977750309
2009/6/24,33.52,33.4,33.13,34.36,10349239,1.212121212
2009/6/25,33.92,34.49,33.18,34.78,11641601,3.263473054
2009/6/26,34.54,34.56,34.1,35.2,12586667,0.202957379
2009/6/29,34.86,34.74,34.15,35.3,6831517,0.520833333
2009/6/30,34.69,33.04,32.99,34.74,16880064,-4.893494531
2009/7/1,33.48,33.19,33.15,34.15,11586651,0.453995157
2009/7/2,32.79,31.74,31.74,32.79,13564133,-4.368785779
2009/7/6,31.57,31.7,30.96,31.83,10887071,-0.126023945
2009/7/7,31.62,30.29,30.24,31.77,14616035,-4.447949527
2009/7/8,30.49,30.58,30.01,30.71,15867731,0.957411687
2009/7/9,31.15,30.65,30.58,31.34,10184906,0.228907783
2009/7/10,30.4,30.53,30.03,30.65,10456627,-0.391517129
2009/7/13,30.81,31.8,30.25,31.8,11100799,4.159842778
2009/7/14,31.5,31.93,31.22,31.96,10131875,0.408805031
2009/7/15,32.39,33.84,32.39,33.97,18069302,5.981835265
2009/7/16,33.6,34.15,33.14,34.26,10227464,0.91607565
2009/7/17,33.98,33.99,33.79,34.3,8814755,-0.46852123
2009/7/20,35.32,36.65,35.25,36.75,21979416,7.825831127
2009/7/21,40.81,39.46,38.04,41.45,62789275,7.667121419
2009/7/22,38.47,38.66,38.1,39.39,16660027,-2.027369488
2009/7/23,38.76,41.26,38.6,41.5,19375234,6.725297465
2009/7/24,40.93,42,40.25,42.08,17017373,1.793504605
2009/7/27,41.85,42.86,41.55,42.99,14346613,2.047619048
2009/7/28,42.34,42.9,41.9,43.58,16698600,0.093327112
2009/7/29,42.54,41.83,41.3,42.55,12388861,-2.494172494
2009/7/30,42.65,43.41,42.61,43.87,14924263,3.777193402
2009/7/31,43.26,44.06,43,44.47,11731973,1.497350841
2009/8/3,44.68,45.12,44.34,45.49,12261776,2.405810259
2009/8/4,45.45,47.89,45.35,47.95,25333364,6.139184397
2009/8/5,47.76,46.64,46.43,48.08,15598551,-2.610148256
2009/8/6,47.12,47.14,46.56,47.8,12247626,1.072041166
2009/8/7,47.95,47.78,47.42,48.22,15354632,1.35765804
2009/8/10,47.59,47.15,46.59,48.2,11558084,-1.318543324
2009/8/11,46.77,46.28,45.03,46.8,13091530,-1.845174973
2009/8/12,45.9,47.58,45.6,48.05,11465801,2.808988764
2009/8/13,48.02,47.17,46.64,48.06,9608385,-0.861706599
2009/8/14,47.17,46,45.44,47.25,9107440,-2.480390078
2009/8/17,44.75,43.95,43.28,44.75,11389289,-4.456521739
2009/8/18,44.2,45.11,44.06,45.28,8899222,2.639362912
2009/8/19,44,45.17,43.6,45.75,9051051,0.133008202
2009/8/20,44.93,45.5,44.66,45.64,6888678,0.730573389
2009/8/21,46.03,47.3,45.62,47.33,12329902,3.956043956
2009/8/24,47.9,47.56,47.34,48.93,9773398,0.549682875
2009/8/25,47.79,47.83,47.36,48.33,9576236,0.567703953
2009/8/26,47.71,47.25,46.75,47.76,7903866,-1.212628058
2009/8/27,47,47.08,45.92,47.36,8309116,-0.35978836
2009/8/28,47.58,46.71,46.26,48,7568431,-0.785896347
2009/8/31,45.77,45.31,44.9,45.9,10475258,-2.99721687
2009/9/1,44.9,43.84,43.74,46.51,13905656,-3.244316928
2009/9/2,43.84,43.51,43.19,44.04,8887171,-0.752737226
2009/9/3,44.31,45.04,43.63,45.12,8787108,3.516433004
2009/9/4,45.03,46.11,44.84,46.32,7403465,2.375666075
2009/9/8,46.9,46.97,46.36,47.27,7448269,1.865105183
2009/9/9,47.04,48.41,46.5,48.75,12362478,3.065786672
2009/9/10,48.13,48.69,47.63,48.75,8197166,0.578392894
2009/9/11,48.72,48.53,47.81,49.11,9760270,-0.328609571
2009/9/14,48.02,48.77,47.75,49.1,6910435,0.49453946
2009/9/15,49.11,51.7,48.65,52.12,20594843,6.007791675
2009/9/16,52.31,52.62,51.94,52.94,12789034,1.779497099
2009/9/17,52.59,53.89,52.51,54.47,15287028,2.413530977
2009/9/18,54.11,53.42,52.94,54.49,12398936,-0.872146966
2009/9/21,52.68,52.46,51.82,53.43,10109646,-1.797079745
2009/9/22,52.99,54.34,52.86,54.43,11181110,3.583682806
2009/9/23,54.43,53.14,53.11,54.71,9617535,-2.208317998
2009/9/24,53.28,51.85,51.1,53.8,11803353,-2.427549868
2009/9/25,52.17,51.2,51.05,52.72,10788009,-1.253616201
2009/9/28,51.75,52.18,51.25,52.4,6042048,1.9140625
2009/9/29,52.23,51.6,51.49,52.89,7541906,-1.111536987
2009/9/30,52.2,51.33,50.37,52.47,10651982,-0.523255814
2009/10/1,50.82,49.45,49.3,51.09,12845531,-3.662575492
2009/10/2,48.68,48.83,47.5,49.45,10681413,-1.253791709
2009/10/5,49.2,50.75,49.05,50.8,8670666,3.932009011
2009/10/6,51.4,51.7,50.69,52.39,9779291,1.871921182
2009/10/7,51.25,51.9,51.25,52.08,7439230,0.386847195
2009/10/8,52.53,53.09,51.76,53.26,11199460,2.292870906
2009/10/9,52.51,53.64,52.31,53.7,8050395,1.035976643
2009/10/12,53.99,53.05,52.81,54,6687965,-1.099925429
2009/10/13,52.9,52.74,52.08,53.19,6516328,-0.584354383
2009/10/14,53.52,54.51,53.05,54.51,9193396,3.356086462
2009/10/15,54,54.77,53.51,54.79,7367763,0.476976702
2009/10/16,54.11,54.57,53.62,54.75,8839642,-0.365163411
2009/10/19,54.89,57.85,54.86,58.2,18786329,6.01062855
2009/10/20,61.17,59.61,58.37,61.28,33902578,3.042350908
2009/10/21,59.05,58.4,58.23,60.12,17064292,-2.029860762
2009/10/22,57.8,58.74,56.3,58.9,11385203,0.582191781
2009/10/23,58.61,57.6,57.43,59.59,8775971,-1.940755873
2009/10/26,57.99,57.07,56.83,59.08,9795695,-0.920138889
2009/10/27,56.9,56.69,56.39,57.6,10949636,-0.665848957
2009/10/28,56.22,54.43,54.42,57.06,12089675,-3.986593756
2009/10/29,55.3,57.25,55.02,57.34,9869030,5.180966379
2009/10/30,57.09,55.06,54.64,57.9,12049462,-3.825327511
2009/11/2,55.7,55.49,54.26,56.72,9970847,0.780966219
2009/11/3,54.98,56.46,54.64,56.73,7770466,1.748062714
2009/11/4,56.93,56.22,56.1,57.83,8644656,-0.425079702
2009/11/5,56.74,57.99,56.59,58.09,6847305,3.148345784
2009/11/6,57.38,57.6,56.54,58.2,6161561,-0.672529747
2009/11/9,58.38,60,58.24,60.09,12253206,4.166666667
2009/11/10,59.83,59.96,59.07,60.33,8874103,-0.066666667
2009/11/11,60.76,60.06,59.47,60.82,7497636,0.166777852
2009/11/12,59.83,58.57,58.18,60.12,7589168,-2.480852481
2009/11/13,58.85,58.78,58.2,59.25,6444765,0.35854533
2009/11/16,59.5,60.4,59.25,60.9,8334502,2.756039469
2009/11/17,60.05,59.88,59.05,60.17,7095915,-0.860927152
2009/11/18,59.96,59.41,59,60.14,6626712,-0.78490314
2009/11/19,58.72,58.61,57.6,58.74,8237061,-1.346574651
2009/11/20,58.1,57.95,57.04,58.24,8698427,-1.126087698
2009/11/23,58.96,58.14,57.96,59.83,9484339,0.327868852
2009/11/24,58.11,58,57.24,58.37,6629607,-0.240798074
2009/11/25,58.02,59.04,57.45,59.34,6245320,1.793103448
2009/11/27,57.04,57.45,56.75,58.33,5189544,-2.693089431
2009/11/30,57.82,58.39,57.31,58.51,9718475,1.636205396
2009/12/1,59.24,59.68,59.05,60.25,9824285,2.209282411
2009/12/2,59.85,58.94,58.55,60.08,7879989,-1.239946381
2009/12/3,59.12,58.2,58,60,7595686,-1.255514082
2009/12/4,59.13,58.3,57.26,59.62,10448605,0.171821306
2009/12/7,58.42,57.56,57.32,58.42,6835530,-1.269296741
2009/12/8,57.14,56.38,56.25,57.19,6482873,-2.050034746
2009/12/9,56.36,56.18,55.4,56.59,8553021,-0.354735722
2009/12/10,56.91,56.94,56.51,57.27,6304605,1.352794589
2009/12/11,57.24,57.51,56.64,57.65,5370042,1.001053741
2009/12/14,58,58.3,57.75,58.45,4585317,1.373674144
2009/12/15,58.22,58.2,57.8,58.44,4950055,-0.171526587
2009/12/16,58.43,58.23,58,58.85,6738703,0.051546392
2009/12/17,57.93,57.53,57.01,57.99,5700584,-1.202129487
2009/12/18,58.07,57.19,56.72,58.1,7236672,-0.590996002
2009/12/21,57.56,57.6,57.3,57.93,5339691,0.71690855
2009/12/22,57.56,57.89,57.32,57.98,4279904,0.503472222
2009/12/23,58.05,58.32,57.89,58.57,4056275,0.742788046
2009/12/24,58.35,58.33,58.19,58.63,1507777,0.017146776
2009/12/28,58.5,58.51,58.17,58.68,3789819,0.308589062
2009/12/29,58.57,58.18,58.12,58.74,2879326,-0.564006153
2009/12/30,57.98,58.05,57.75,58.22,3479880,-0.223444483
2009/12/31,57.6,56.99,56.99,57.96,3860330,-1.826012059
2010/1/4,57.65,58.55,57.51,59.19,7326679,2.737322337
2010/1/5,58.55,59.25,58.23,59.44,5697197,1.195559351
2010/1/6,59.18,59.43,59.05,59.93,4718749,0.303797468
2010/1/7,59.3,59.67,58.65,59.9,5432913,0.403836446
2010/1/8,59.25,60.34,59.25,60.37,6651511,1.122842299
2010/1/11,60.95,64.13,60.85,64.42,21958752,6.281073914
2010/1/12,63.01,62.24,61.18,63.16,13562604,-2.947138625
2010/1/13,62.1,62.33,61.38,62.78,8399054,0.144601542
2010/1/14,62.1,61.98,61.75,62.84,6224295,-0.561527354
2010/1/15,61.45,60.12,60.01,61.67,9397569,-3.000968054
2010/1/19,59.76,60.93,59.35,61.2,8056496,1.347305389
2010/1/20,60.17,59.76,59.31,60.43,6954007,-1.920236337
2010/1/21,59.5,56.85,56.7,59.9,13877409,-4.869477912
2010/1/22,56.58,54.25,54.02,57.54,14762988,-4.573438874
2010/1/25,55.16,55.14,54.83,56.19,9777305,1.640552995
2010/1/26,54.99,55.85,54.6,56.94,15219307,1.287631483
2010/1/27,52.96,53.44,51.03,53.84,34043254,-4.315129812
2010/1/28,53.82,51.86,51.2,53.82,15625607,-2.956586826
2010/1/29,52.78,52.24,52,53.78,13962798,0.732741998
2010/2/1,52.82,52.94,52.5,53.5,7159019,1.339969372
2010/2/2,53.48,53.55,52.62,53.72,7667988,1.152247828
2010/2/3,53.2,53.39,53.1,54,6345989,-0.298786181
2010/2/4,52.8,51.4,51.38,52.86,11644933,-3.727289755
2010/2/5,51.21,51.75,50.69,51.98,15989519,0.680933852
2010/2/8,51.64,50.78,50.5,52.15,8668847,-1.874396135
2010/2/9,52.7,53.53,52.55,54.25,15499119,5.41551792
2010/2/10,53.65,53.15,52.45,54.05,8581640,-0.709882309
2010/2/11,53.1,56.15,52.67,56.27,16411674,5.644402634
2010/2/12,55.09,56.2,54.61,56.55,13447622,0.089047195
2010/2/16,56.77,57.12,56.19,57.24,7365370,1.637010676
2010/2/17,58.05,57.5,57.22,58.35,8454108,0.665266106
2010/2/18,57.15,57.81,56.85,58.05,6846924,0.539130435
2010/2/19,57.59,58.25,57.31,58.48,8009433,0.761113994
2010/2/22,58.73,58.03,58,58.97,6994824,-0.377682403
2010/2/23,57.89,56.66,56.22,58.38,10314323,-2.360847837
2010/2/24,56.67,56.96,56.46,57.46,5810076,0.529474056
2010/2/25,55.33,56.79,54.21,57.02,9966144,-0.298455056
2010/2/26,56.94,57.05,56.1,57.24,6108486,0.457827082
2010/3/1,57.33,57.85,57.25,58.39,8399615,1.402278703
2010/3/2,58.28,58.15,58.02,58.82,6584292,0.518582541
2010/3/3,58.45,58.57,58.39,59.93,8833775,0.722269991
2010/3/4,58.79,58.45,57.81,59,6199197,-0.204883046
2010/3/5,59.41,59.23,58.9,59.58,6628346,1.334473909
2010/3/8,59.47,58.91,58.57,59.49,4755705,-0.540266757
2010/3/9,58.46,59.18,58.4,59.72,7693041,0.45832626
2010/3/10,59.11,58.78,58.43,59.5,6531417,-0.675904022
2010/3/11,58.79,58.9,57.92,58.98,6173881,0.204151072
2010/3/12,59.53,60.36,59.35,60.49,9689526,2.478777589
2010/3/15,60.04,59.47,58.38,60.25,7907528,-1.474486415
2010/3/16,59.65,59.45,58.84,59.68,7282247,-0.033630402
2010/3/17,59.65,60.22,59.49,60.5,7925556,1.295206056
2010/3/18,59.61,59.77,59.34,60.39,7206998,-0.747260046
2010/3/19,60.11,59.37,58.95,60.31,9425480,-0.669232056
2010/3/22,58.7,59.95,58.66,60.27,7512883,0.976924373
2010/3/23,60.1,62.41,60.01,62.51,14316690,4.103419516
2010/3/24,61.96,62.06,61.42,62.54,11448093,-0.560807563
2010/3/25,62.68,62.14,62.05,63.71,11363117,0.128907509
2010/3/26,62.4,62.44,61.99,63.18,7887298,0.482780818
2010/3/29,62.76,63.48,62.76,63.6,6986497,1.665598975
2010/3/30,63.38,63.16,62.81,63.63,6183557,-0.504095778
2010/3/31,62.76,62.85,62.63,63.5,6661317,-0.490816973
2010/4/1,63.29,63.99,63.29,64.2,7830447,1.813842482
2010/4/5,64.36,64.99,64.2,65,6696129,1.562744179
2010/4/6,64.81,65.29,64.57,65.47,6388982,0.461609478
2010/4/7,65.25,64.47,64,65.38,6972955,-1.255935059
2010/4/8,64.05,64.48,63.55,64.65,5418001,0.01551109
2010/4/9,64.9,65.27,64.82,65.52,6023209,1.225186104
2010/4/12,65.93,66.73,65.76,67,11837386,2.236862264
2010/4/13,66.7,66.19,66.16,67.25,7001609,-0.80923123
2010/4/14,66.37,67.28,66.2,67.37,5497774,1.646774437
2010/4/15,67.16,68.22,67.16,68.71,7129579,1.397146254
2010/4/16,68.05,66.88,66.34,68.23,10385998,-1.964233363
2010/4/19,66.6,66.99,65.77,67.7,7969489,0.164473684
2010/4/20,67.71,67.5,67.4,68.3,7695334,0.761307658
2010/4/21,67.74,67.75,66.7,67.92,6359395,0.37037037
2010/4/22,66.67,67.51,65.97,67.65,8722084,-0.354243542
2010/4/23,67.2,68.78,66.99,68.95,9046377,1.881202785
2010/4/26,70.88,71.65,70.65,72.83,20134283,4.172724629
2010/4/27,71.25,68.53,68.28,71.58,14324300,-4.354501047
2010/4/28,69.43,68.97,68.6,70.27,8233028,0.642054575
2010/4/29,69.96,70.75,69.62,70.76,7917403,2.580832246
2010/4/30,70.99,68.09,67.82,71.36,9428994,-3.759717314
2010/5/3,68.37,69.94,68.09,70.16,7886360,2.716992216
2010/5/4,68.56,66.7,66.25,68.56,12561984,-4.632542179
2010/5/5,65.86,65.96,64.08,67.44,11422937,-1.109445277
2010/5/6,65.85,63.5,58,66.94,19370709,-3.72953305
2010/5/7,63.05,62.1,60.64,64.45,15725835,-2.204724409
2010/5/10,65.88,66.69,65.19,67,11859218,7.391304348
2010/5/11,65.18,66.07,65,66.98,7482206,-0.929674614
2010/5/12,66.66,68.15,66.6,68.3,7793053,3.148176177
2010/5/13,68.15,66.91,66.67,68.4,6531293,-1.819515774
2010/5/14,65.96,64.88,63.91,66.19,9939773,-3.033926169
2010/5/17,65.01,63.78,61.99,65.74,11881237,-1.695437731
2010/5/18,64.91,63.19,62.85,65.53,9597380,-0.925054876
2010/5/19,62.94,61.44,59.28,63.17,18584744,-2.769425542
2010/5/20,59.07,58.67,58,60.41,22807950,-4.508463542
2010/5/21,57.3,60.09,57.2,60.5,15890266,2.420317027
2010/5/24,60.06,59.22,59.09,61.11,11185253,-1.447828258
2010/5/25,56.35,59.21,55.74,59.36,13795845,-0.016886187
2010/5/26,59.63,59.73,59.25,61.4,11568896,0.878230029
2010/5/27,61.36,62.06,60.82,62.12,9558184,3.900887326
2010/5/28,62.42,60.76,60.05,62.42,7709405,-2.094747019
2010/6/1,60.04,59.27,59.22,61.64,8346328,-2.452271231
2010/6/2,59.9,60.86,59.28,60.9,9455113,2.682638772
2010/6/3,62.29,61.11,60.42,62.36,8982766,0.410778837
2010/6/4,59.49,57.76,57.36,60.2,10279591,-5.481917853
2010/6/7,58.01,55.83,55.8,58.28,8907089,-3.341412742
2010/6/8,56.01,56.61,54.89,57.18,11606276,1.397098334
2010/6/9,57.49,56.81,56.59,58.85,9752678,0.353294471
2010/6/10,58.31,59.95,58,60,9704616,5.527195916
2010/6/11,59.22,60.23,58.99,60.24,7341745,0.46705588
2010/6/14,61.42,61,60.88,62.56,9783561,1.278432675
2010/6/15,61.8,63.46,61.5,63.56,11871974,4.032786885
2010/6/16,62.91,64.39,62.73,64.52,10565454,1.465490072
2010/6/17,64.63,64.95,63.67,64.99,10579946,0.869700264
2010/6/18,65.13,65.85,64.57,65.9,11005511,1.385681293
2010/6/21,67.56,66.07,65.55,68.35,11652356,0.334092635
2010/6/22,66.3,64.11,63.88,66.48,8660136,-2.966550628
2010/6/23,64.06,64.33,62.64,64.87,9037550,0.343160193
2010/6/24,63.81,63.37,63.05,64.45,8658229,-1.492305301
2010/6/25,63.54,64.71,62.92,64.71,12068839,2.114565252
2010/6/28,64.45,64.4,64.01,65.3,6836814,-0.479060423
2010/6/29,62.74,60.85,60.25,62.86,13064257,-5.51242236
2010/6/30,61.02,60.07,59.91,61.94,9636191,-1.281840592
2010/7/1,59.67,59.97,58.06,60.7,11598507,-0.166472449
2010/7/2,60.3,59.18,58.62,60.66,7878228,-1.317325329
2010/7/6,60.6,59.81,59.21,61.65,9358700,1.064548834
2010/7/7,59.85,62.18,59.67,62.27,7593290,3.962548069
2010/7/8,63.08,63.17,62.18,63.35,6060571,1.592151817
2010/7/9,63.12,64.72,63,64.84,6458036,2.453696375
2010/7/12,64.5,64.28,63.87,65.1,4916438,-0.679851669
2010/7/13,65.88,66.79,65.31,67.36,10081470,3.904791537
2010/7/14,66.35,66.7,65.52,66.91,6851229,-0.134750711
2010/7/15,66.38,66.51,65.36,66.59,8102564,-0.284857571
2010/7/16,65.76,63.94,63.75,65.79,8504059,-3.864080589
2010/7/19,64.36,64.8,63.56,65.23,6826310,1.345010948
2010/7/20,63.56,66.43,63.56,66.77,9472054,2.515432099
2010/7/21,66.99,66.87,66.19,68.05,11432336,0.662351347
2010/7/22,67.41,68,66.46,68.62,15911440,1.68984597
2010/7/23,67.5,69.31,67.33,69.64,8873063,1.926470588
2010/7/26,69.41,69.99,69.08,70.08,8882683,0.981099408
2010/7/27,70.18,69.18,68.08,70.18,11950906,-1.157308187
2010/7/28,68.7,69.72,68.7,69.85,7611561,0.78057242
2010/7/29,69.84,69.4,68.21,70.29,7671492,-0.458978772
2010/7/30,68.39,69.75,68.39,70.25,7221213,0.504322767
2010/8/2,70.74,71.05,70.07,71.7,6304007,1.863799283
2010/8/3,70.57,70.37,69.88,71.03,5885912,-0.957072484
2010/8/4,70.28,71.12,70.28,71.47,6211014,1.065795083
2010/8/5,70.82,71.96,70.81,72.25,7414983,1.181102362
2010/8/6,71.01,71.56,70.3,71.93,5463349,-0.555864369
2010/8/9,72.06,72.07,71.42,72.18,3629177,0.712688653
2010/8/10,70.88,71.42,70.58,71.99,6084174,-0.90190093
2010/8/11,70.01,68.71,68.35,70.16,9229380,-3.794455335
2010/8/12,67.5,67.5,66.78,68,7639870,-1.761024596
2010/8/13,67.74,68.01,67.21,68.46,6663536,0.755555556
2010/8/16,67.62,68.49,67.06,68.98,5436842,0.705778562
2010/8/17,69.44,69.74,69.3,70.76,5946844,1.825083954
2010/8/18,69.82,69.75,69.06,70.44,4989745,0.014338973
2010/8/19,69.87,69.29,68.42,70.5,9625389,-0.659498208
2010/8/20,69.4,68.86,67.46,69.54,8023689,-0.62058017
2010/8/23,68.7,66.84,66.72,69.75,8880459,-2.933488237
2010/8/24,65.59,65.04,64.31,65.84,9677889,-2.692998205
2010/8/25,64.29,64.7,63.34,64.98,8681884,-0.522755228
2010/8/26,64.83,63.95,63.77,65.82,7085601,-1.159196291
2010/8/27,64.76,65.9,63.36,66.15,7488027,3.049257232
2010/8/30,66.14,64.47,64.46,66.16,5133896,-2.169954476
2010/8/31,64.14,65.16,63.92,65.85,6760676,1.07026524
2010/9/1,67.05,68.16,66.35,68.54,9071150,4.604051565
2010/9/2,68.35,68.54,67.75,68.78,5300727,0.557511737
2010/9/3,69.95,70.08,69.54,70.59,7837604,2.246863146
2010/9/7,69.78,69.7,68.8,70.05,6846728,-0.542237443
2010/9/8,69.98,70.74,69.95,71.48,6323171,1.492109039
2010/9/9,71.56,70.64,70.01,71.83,5355814,-0.141362737
2010/9/10,70.93,71.26,70.37,71.56,5018591,0.877689694
2010/9/13,71.96,72.24,71.7,72.48,7694541,1.37524558
2010/9/14,72.28,71.83,71.57,72.37,6048630,-0.567552602
2010/9/15,71.38,72.13,70.8,72.27,5507049,0.417652791
2010/9/16,71.92,72,71.28,72.35,6234221,-0.18023014
2010/9/17,72.22,73.18,71.09,73.31,11341760,1.638888889
2010/9/20,73.26,74.75,72.88,74.8,8896101,2.145394917
2010/9/21,74.79,76.39,74.72,77.11,14968277,2.193979933
2010/9/22,76.25,76.18,75.5,76.5,8386055,-0.274905092
2010/9/23,75.42,76.26,75,77.5,8747095,0.105014439
2010/9/24,77.8,79.73,77.62,79.93,14218503,4.550222922
2010/9/27,79.7,79.54,78.9,79.98,8363981,-0.238304277
2010/9/28,79.44,79.67,78.43,79.94,7786777,0.163439779
2010/9/29,79.6,79.99,79.42,80,7943671,0.401656834
2010/9/30,80.04,78.68,78.21,80.08,11940734,-1.637704713
2010/10/1,78.29,78.22,77.53,78.88,8543634,-0.58464667
2010/10/4,78.02,77.27,76.51,78.26,6418653,-1.21452314
2010/10/5,78.48,79.4,78.2,79.76,7140291,2.756567879
2010/10/6,79.6,79.08,78.48,79.9,6258821,-0.40302267
2010/10/7,79.46,78.74,77.85,79.79,8980469,-0.42994436
2010/10/8,79.41,80.37,78.93,81,14296553,2.07010414
2010/10/11,80.03,79.98,79.51,80.75,4599860,-0.485255692
2010/10/12,79.75,79.34,78.3,79.75,10042590,-0.80020005
2010/10/13,80.36,80.29,80.08,81.19,8501408,1.197378372
2010/10/14,80.49,79.91,79.27,80.83,5667720,-0.473284344
2010/10/15,80.28,79.75,79,80.47,6526953,-0.200225253
2010/10/18,79.95,80.24,79.66,80.51,6547894,0.614420063
2010/10/19,78.97,78.55,77.77,79.71,9858427,-2.106181456
2010/10/20,78.9,80.32,78.81,80.78,9662269,2.25334182
2010/10/21,80.99,78.89,77.51,81.2,17736825,-1.780378486
2010/10/22,78.76,78.33,77.86,78.91,6447073,-0.709849157
2010/10/25,78.71,79.05,78.5,80,6484763,0.919188051
2010/10/26,78.11,78.65,77.87,79.06,6246068,-0.506008855
2010/10/27,78.2,78.22,77.12,78.41,6789815,-0.546726001
2010/10/28,78.87,77.74,76.78,79,7063171,-0.613653797
2010/10/29,77.61,78.6,77.58,78.75,4563895,1.106251608
2010/11/1,78.97,79.27,78.51,80.18,7476255,0.852417303
2010/11/2,79.99,79.75,79.52,80.43,4943880,0.605525419
2010/11/3,79.82,79.88,78.55,79.95,5776651,0.163009404
2010/11/4,80.82,83.18,80.76,83.28,13046795,4.131196795
2010/11/5,83.25,83.54,82.93,83.84,6280450,0.432796345
2010/11/8,83.25,83.12,82.4,83.55,4284458,-0.502753172
2010/11/9,83.2,81.91,81.41,83.47,6030035,-1.45572666
2010/11/10,82.16,82.46,81.3,82.84,5950969,0.671468685
2010/11/11,81.73,82.44,81.52,82.66,5006572,-0.024254184
2010/11/12,81.84,81.04,80.04,82.53,6156836,-1.698204755
2010/11/15,79.89,81.82,79.8,83.58,15814170,0.96248766
2010/11/16,81.88,80.37,79.7,82.18,12527456,-1.77218284
2010/11/17,80.56,81.17,80.01,81.45,5411385,0.995396292
2010/11/18,82.5,83.11,82.27,83.43,6645452,2.390045583
2010/11/19,83.09,83.97,82.51,83.98,5742132,1.034773192
2010/11/22,83.88,84,82.79,84.35,6411104,0.035727045
2010/11/23,83.28,82.63,82.01,83.38,5739157,-1.630952381
2010/11/24,83.25,84.69,83.25,84.79,5881485,2.493041268
2010/11/26,83.83,84.13,83.45,84.25,2521505,-0.661235093
2010/11/29,83.71,83.67,82.55,83.89,5086979,-0.546772852
2010/11/30,82.83,84.6,82.76,84.92,7774673,1.111509502
2010/12/1,85.03,87.45,85,87.8,8858542,3.368794326
2010/12/2,87.45,88.62,87.45,88.89,6349161,1.337907376
2010/12/3,88.36,89.38,87.83,89.49,4999657,0.857594223
2010/12/6,89.28,89.2,88.57,89.68,4347334,-0.201387335
2010/12/7,89.95,90.35,89.95,92,11247624,1.289237668
2010/12/8,90.26,89.62,89.29,90.9,5256223,-0.807969009
2010/12/9,90.13,89.67,89.02,90.24,3832926,0.055791118
2010/12/10,89.79,89.94,89.39,90.16,3314243,0.301104048
2010/12/13,90.65,91.63,90.2,92.37,6637043,1.879030465
2010/12/14,92.19,92.09,91.51,92.91,4948935,0.502018989
2010/12/15,92.75,93.12,92.66,94.33,8323246,1.118471061
2010/12/16,93.19,93.2,92.54,93.65,4863640,0.085910653
2010/12/17,93.4,92.59,92.25,93.41,6472637,-0.654506438
2010/12/20,93.37,93.3,92.53,93.55,3523194,0.766821471
2010/12/21,93.7,94.63,93.24,94.89,4110961,1.42550911
2010/12/22,94.78,94.57,94.11,94.78,2611768,-0.06340484
2010/12/23,94.29,94.45,94,94.74,2206799,-0.126890134
2010/12/27,93.85,94.07,93.21,94.2,2620732,-0.402329275
2010/12/28,94.28,93.69,93.07,94.42,2995498,-0.403954502
2010/12/29,93.75,93.78,93.5,94.22,2779642,0.096061479
2010/12/30,93.56,93.87,93.52,94.14,2325586,0.09596929
2010/12/31,93.83,93.66,93.31,93.9,2542626,-0.223713647
2011/1/3,94.38,94.15,94.11,94.81,5233321,0.523168909
2011/1/4,94.64,93.71,92.3,94.64,6120629,-0.467339352
2011/1/5,93.27,94.52,92.99,94.69,4124427,0.864368797
